timestamp,open,high,low,close,volume,SMA_10,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0,body_size,upper_wick,lower_wick,price_change,volume_change,target
2025-01-15 10:45:00,97015.04,97059.3,96898.64,96943.08,87.38,97068.943,97134.793,97043.8608,46.20292415340751,-15.115886013809359,-44.64742688354183,29.531540869732474,96782.20908194316,96955.75,97129.29091805684,0.35797963103134894,0.4634956408498181,71.95999999999185,44.26000000000931,44.44000000000233,-71.95999999999185,-62.80000000000001,0
2025-01-15 11:00:00,96943.08,96943.08,96697.36,96801.3,215.58,97009.95300000001,97129.26749999999,97046.8968,42.862474416639266,-34.88439746883523,-51.53275067085417,16.648353202018935,96759.90952182836,96950.21800000001,97140.52647817165,0.39259009850116294,0.10874575470649665,141.77999999999884,0.0,103.94000000000233,-141.77999999999884,128.20000000000002,0
2025-01-15 11:15:00,96801.3,96807.23,96530.5,96647.44,296.58,96953.521,97118.1645,97045.8174,39.52298085731571,-62.24873667185602,-63.11767189909997,0.8689352272439432,96585.85718156969,96897.674,97209.4908184303,0.6436002136239241,0.09874839134771397,153.86000000000058,5.929999999993015,116.94000000000233,-153.86000000000058,80.99999999999997,1
2025-01-15 11:30:00,96647.44,96744.8,96561.5,96700.91,253.57,96890.162,97104.28099999999,97048.0058,41.23646628239027,-78.71323335033958,-63.66573486206681,-15.047498488272762,96542.28884267459,96821.55399999999,97100.81915732539,0.5768656787421467,0.28399740025675224,53.470000000001164,43.88999999999942,85.94000000000233,53.470000000001164,-43.00999999999999,1
2025-01-15 11:45:00,96700.91,96791.4,96662.81,96771.68,271.52,96876.38,97087.22699999998,97052.915,43.51747949629114,-85.07028079529118,-56.01822584561474,-29.05205494967645,96571.50265472355,96772.882,96974.26134527645,0.4161896207171989,0.49701558270945145,70.76999999998952,19.720000000001164,38.10000000000582,70.76999999998952,17.94999999999999,1
2025-01-15 12:00:00,96771.68,96796.52,96629.32,96629.32,286.45,96832.94,97060.175,97051.6312,40.1419505550892,-100.43776490977325,-57.10856796807744,-43.32919694169581,96575.53231205567,96710.12999999999,96844.72768794431,0.2783528218694748,0.1998091080382706,142.35999999998603,24.84000000001106,0.0,-142.35999999998603,14.930000000000007,1
2025-01-15 12:15:00,96629.32,96648.73,96549.27,96601.46,242.85,96810.18999999999,97012.79449999999,97052.4762,39.496278346653305,-113.55567679536762,-56.18118388293744,-57.37449291243018,96549.64422743535,96670.162,96790.67977256465,0.24933809992922104,0.21497149948097458,27.860000000000582,19.40999999998894,52.19000000000233,-27.860000000000582,-43.599999999999994,1
2025-01-15 12:30:00,96601.46,97202.2,96585.02,97109.5,381.53,96830.124,97005.29449999999,97057.494,54.0201563088403,-82.01175389325363,-19.70980878465876,-62.301945108594865,96396.01446364066,96762.574,97129.13353635932,0.7576473448491172,0.9732191712234189,508.0399999999936,92.69999999999709,16.44000000000233,508.0399999999936,138.67999999999998,1
2025-01-15 12:45:00,97109.5,97109.5,96909.74,96952.42,244.5,96817.215,96987.37250000001,97052.35220000001,50.021919413410366,-68.89384559223254,-5.2735203869101355,-63.6203252053224,96425.53122756079,96812.876,97200.22077243922,0.8001926777574858,0.6801289315475296,157.08000000000175,0.0,42.679999999993015,-157.08000000000175,-137.02999999999997,1
2025-01-15 13:00:00,96952.42,97085.09,96935.92,96953.84,325.16,96811.095,96967.468,97054.1438,50.05790524767258,-57.717890705767786,4.721947599643698,-62.439838305411484,96450.22680357003,96849.308,97248.38919642998,0.8241281319841318,0.630965829679641,1.4199999999982538,131.25,16.5,1.4199999999982538,80.66000000000003,1
2025-01-15 13:15:00,96953.84,97342.5,96861.89,97296.11,389.68,96846.398,96957.67050000001,97062.07360000002,57.92235895990879,-21.00045721117931,33.15150487538574,-54.15196208656505,96525.37154088638,96982.666,97439.96045911362,0.9430436963108817,0.8427157204217574,342.2700000000041,46.38999999999942,91.94999999999709,342.2700000000041,64.51999999999998,1
2025-01-15 13:30:00,97296.11,98690.88,97289.06,98521.24,2542.6,97018.392,97014.1725,97092.1708,73.81628288138546,105.73725230408309,127.91137151251851,-22.174119208435425,96184.69859561876,97366.622,98548.54540438125,2.4277794178404313,0.988448741991221,1225.1300000000047,169.63999999999942,7.05000000000291,1225.1300000000047,2152.92,1
2025-01-15 13:45:00,98521.24,99060.26,98513.5,98969.5,1118.77,97250.59800000001,97102.0595,97129.32519999999,77.2085102550609,239.5868281088624,209.40875785383824,30.178070255024142,96051.64486268479,97738.622,99425.59913731522,3.4520174375186463,0.8648176293482284,448.25999999999476,90.75999999999476,7.740000000005239,448.25999999999476,-1423.83,1
2025-01-15 14:00:00,98969.5,99456.8,98815.74,98952.44,1213.98,97475.751,97182.9565,97162.59779999999,76.80070521830916,340.3634834760451,248.14833057681676,92.21515289922833,96438.60496965468,98138.626,99838.64703034532,3.464529919840778,0.7393540978239225,17.05999999999767,487.3000000000029,136.6999999999971,-17.05999999999767,95.21000000000004,1
2025-01-15 14:15:00,98952.44,99160.76,98632.21,98749.17,1420.58,97673.5,97274.93999999999,97190.399,71.92595893276324,399.2254957041587,245.60827424394427,153.6172214602144,97252.86477411502,98497.692,99742.51922588497,2.527627197366159,0.6010091982127164,203.27000000000407,208.31999999999243,116.95999999999185,-203.27000000000407,206.5999999999999,1
2025-01-15 14:30:00,98749.17,99099.9,98664.02,99002.6,1619.48,97910.82800000001,97371.88399999999,97226.82100000001,74.13062194756579,461.00951672955125,245.91383621546947,215.09568051408178,98474.8969463989,98838.99,99203.0830536011,0.7367397291313885,0.7246815729959675,253.43000000000757,97.29999999998836,85.14999999999418,253.43000000000757,198.9000000000001,0
2025-01-15 14:45:00,99002.6,99508.49,98840.95,99435.55,1152.99,98194.23700000001,97502.2135,97276.46280000001,77.3963516197218,538.6994532397221,258.8830181805122,279.8164350592099,98571.58016612114,99021.852,99472.12383387885,0.9094393303790249,0.9593869401470371,432.9499999999971,72.94000000000233,161.65000000000873,432.9499999999971,-466.49,0
2025-01-15 15:00:00,99435.55,99701.81,99272.44,99272.44,1362.33,98410.531,97620.3275,97323.72119999999,73.625412567756,580.4169880754198,240.48044241296793,339.93654566245186,98596.53466716176,99082.44,99568.34533283825,0.9808101876341425,0.6955113343685513,163.11000000000058,266.25999999999476,0.0,-163.11000000000058,209.33999999999992,1
2025-01-15 15:15:00,99272.44,99801.84,99144.98,99725.49,1292.52,98687.838,97752.5265,97381.55960000001,76.98030648142122,642.6279684957117,242.1531382666078,400.4748302291039,98560.45734109756,99237.05,99913.64265890245,1.3635888186971412,0.8609557342761739,453.0500000000029,76.34999999999127,127.4600000000064,453.0500000000029,-69.80999999999995,0
2025-01-15 15:30:00,99725.49,99725.49,99259.5,99284.08,1103.27,98920.86200000001,97865.9785,97425.759,67.9157909742883,648.8331757367414,198.68667640611,450.1464993306314,98871.4381215116,99344.03199999999,99816.62587848838,0.9514288256155963,0.43657133246017815,441.4100000000035,0.0,24.580000000001746,-441.4100000000035,-189.25,0
2025-01-15 15:45:00,99284.08,99492.39,98979.73,98990.99,994.63,99090.35,97968.374,97466.86020000001,62.641426739919,622.9202962163108,138.21903750854352,484.7012587077673,98862.3628588166,99341.71,99821.05714118341,0.9650470908612373,0.1341690918045844,293.0899999999965,208.30999999999767,11.260000000009313,-293.0899999999965,-108.63999999999999,1
2025-01-15 16:00:00,98990.99,99487.61,98990.99,99427.17,791.43,99180.943,98099.66750000001,97513.72540000001,66.77659279878272,630.3143615924346,116.49048230773383,513.8238792847008,98861.95407084936,99340.03400000001,99818.11392915067,0.9625121109796589,0.5911312049376216,436.179999999993,60.44000000000233,0.0,436.179999999993,-203.20000000000005,0
2025-01-15 16:15:00,99427.17,99477.18,99094.17,99284.14,700.21,99212.40699999999,98231.5025,97552.9024,64.2645879482244,617.5145625384757,82.95254660301998,534.5620159354557,98865.5274119062,99342.374,99819.2205880938,0.9600064280601992,0.43893843276431144,143.02999999999884,50.00999999999476,189.97000000000116,-143.02999999999884,-91.21999999999991,0
2025-01-15 16:30:00,99284.14,99284.14,98898.48,99007.54,755.06,99217.917,98346.834,97587.117,59.5956261013922,578.3840696895204,35.057643003251656,543.3264266862687,98856.46971946726,99198.78400000001,99541.09828053277,0.6901582191425886,0.2206602077740035,276.6000000000058,0.0,109.05999999999767,-276.6000000000058,54.84999999999991,0
2025-01-15 16:45:00,99007.54,99134.49,98943.3,98996.56,575.56,99242.65599999999,98458.07800000001,97621.63920000002,59.41110286641041,540.2591072615323,-2.453855539789174,542.7129628013215,98779.55145890787,99141.28,99503.00854109213,0.7297233626439606,0.2999604903126223,10.979999999995925,126.95000000001164,53.25999999999476,-10.979999999995925,-179.5,0
2025-01-15 17:00:00,98996.56,99320.1,98985.87,99278.27,616.58,99270.223,98590.5255,97662.5878,62.609840349868584,526.7049161027098,-12.806437358889411,539.5113534615992,98860.2302976896,99198.736,99537.2417023104,0.6824798701273811,0.6174780800694885,281.7100000000064,41.830000000001746,10.690000000002328,281.7100000000064,41.020000000000095,0
2025-01-15 17:15:00,99278.27,99345.41,99026.79,99111.51,490.46,99237.81899999999,98716.028,97700.8338,59.61481925049759,496.7804083161318,-34.18475611637405,530.9651644325058,98884.63679302536,99135.60399999999,99386.57120697462,0.5063109455098095,0.4519977125887349,166.7600000000093,67.13999999999942,84.72000000000116,-166.7600000000093,-126.12000000000006,1
2025-01-15 17:30:00,99111.51,99310.38,99039.5,99093.53,363.78,99219.928,98815.2295,97745.27900000001,59.28552176037742,466.23966394412855,-51.78040039070186,518.0200643348304,98895.15253110178,99097.482,99299.81146889823,0.40834431877538074,0.4902337508680146,17.979999999995925,198.8700000000099,54.029999999998836,-17.979999999995925,-126.68,1
2025-01-15 17:45:00,99093.53,99137.49,98611.55,98646.25,431.83,99112.004,98899.921,97778.5478,51.64325379508028,401.31800195531105,-93.3616499036155,494.67965185892655,98605.14193266479,99025.224,99445.30606733522,0.848434470262271,0.048928614825170094,447.27999999999884,43.9600000000064,34.69999999999709,-447.27999999999884,68.05000000000001,1
2025-01-15 18:00:00,98646.25,98915.46,98646.25,98902.81,402.31,99073.877,98997.3695,97816.82719999999,55.209822159490855,366.34635222668294,-102.66663970579492,469.01299193247786,98574.7408146915,99006.474,99438.2071853085,0.8721312210522822,0.379944368967226,256.5599999999977,12.650000000008731,0.0,256.5599999999977,-29.519999999999982,1
2025-01-15 18:15:00,98902.81,99159.5,98902.81,99096.71,272.05,99084.449,99087.3995,97858.15659999999,57.746303856166186,350.23983061904437,-95.01852905074679,445.25835966979116,98611.64439375921,98970.16199999998,99328.67960624075,0.7244963512149653,0.6764878457810498,193.90000000000873,62.7899999999936,0.0,193.90000000000873,-130.26,1
2025-01-15 18:30:00,99096.71,99281.04,99009.51,99245.9,288.32,99066.322,99123.63249999999,97904.8384,59.64015159819962,345.5306204635708,-79.78219136497626,425.31281182854707,98584.1393866793,98997.04000000001,99409.94061332072,0.8341675939416267,0.8013558129625342,149.18999999998778,35.13999999999942,87.20000000001164,149.18999999998778,16.269999999999982,1
2025-01-15 18:45:00,99245.9,99481.25,99231.41,99455.64,372.56,99083.472,99147.93950000001,97956.5612,62.20488517667748,354.6347934703808,-56.54241468653305,411.1772081569139,98512.40720550969,99069.462,99626.51679449031,1.1245741790549104,0.8466247879199599,209.74000000000524,25.610000000000582,14.489999999990687,209.74000000000524,84.24000000000001,1
2025-01-15 19:00:00,99455.64,99586.31,99355.65,99387.11,330.83,99121.429,99169.673,98004.7318,60.84438871917456,352.2594897751842,-47.13417470538377,399.39366448056796,98817.72930923392,99217.63399999999,99617.53869076606,0.806116160290754,0.7118954889918364,68.52999999999884,130.66999999999825,31.460000000006403,-68.52999999999884,-41.73000000000002,1
2025-01-15 19:15:00,99387.11,99485.92,99306.91,99375.42,296.67,99159.315,99200.98550000001,98049.985,60.6009046827158,345.4516080792382,-43.153645121063846,388.60525320030206,99057.57409880366,99312.15599999999,99566.73790119632,0.5126903119419384,0.6242507807953348,11.690000000002328,98.80999999999767,68.50999999999476,-11.690000000002328,-34.15999999999997,1
2025-01-15 19:30:00,99375.42,99712.91,99358.07,99458.85,418.74,99177.37299999999,99223.798,98095.75480000001,61.776539341068045,342.836411786644,-36.61507313092642,379.45148491757044,99229.95410555274,99384.584,99539.21389444727,0.31117480845372464,0.7401411456221704,83.43000000000757,254.05999999999767,17.34999999999127,83.43000000000757,122.07,1
2025-01-15 19:45:00,99458.85,99974.87,99425.6,99846.63,514.34,99250.885,99244.352,98141.70600000002,66.74369700813587,367.81451826068223,-9.309573325510598,377.12409158619283,99156.05714129026,99504.73000000001,99853.40285870976,0.7008166520521103,0.990287659993361,387.77999999999884,128.2399999999907,33.25,387.77999999999884,95.60000000000002,0
2025-01-15 20:00:00,99846.63,100399.11,99743.0,100245.5,918.14,99366.082,99293.005,98201.42600000002,70.92850854484274,415.0113308171276,30.30979138474777,384.70153943237983,98985.34209337363,99662.702,100340.06190662638,1.3593047208902092,0.9301981814237086,398.86999999999534,153.61000000000058,103.63000000000466,398.86999999999534,403.79999999999995,0
2025-01-15 20:15:00,100245.5,100691.42,100133.04,100189.13,826.51,99520.37,99316.187,98258.9914,69.59564603760882,442.7626645201526,46.4489000702182,396.3137644499344,99104.19080248575,99823.106,100542.02119751424,1.440378337885509,0.7545668816472282,56.36999999999534,445.91999999999825,56.09000000001106,-56.36999999999534,-91.63,0
2025-01-15 20:30:00,100189.13,100204.49,99699.45,99764.79,742.78,99606.568,99340.2225,98307.2486,60.39504031749607,425.6089497345383,23.436148227683134,402.1728015068552,99322.21923533038,99900.98000000001,100479.74076466964,1.158668843227818,0.3823434410954257,424.34000000001106,15.360000000000582,65.33999999999651,-424.34000000001106,-83.73000000000002,0
2025-01-15 20:45:00,99764.79,99829.65,99470.3,99588.25,787.94,99655.722,99370.0855,98349.1724,57.01782441805626,393.2362221989897,-7.149263446292423,400.38548564528213,99422.73519608635,99926.86,100430.98480391366,1.0089875813443059,0.1641605438065328,176.5399999999936,64.86000000000058,117.94999999999709,-176.5399999999936,45.16000000000008,1
2025-01-15 21:00:00,99588.25,99809.5,99485.66,99776.28,474.27,99708.76000000001,99387.541,98396.87399999998,59.60851797619489,378.39119381984347,-17.595433460350932,395.9866272801944,99396.70866423887,99912.79,100428.87133576111,1.0330636062932859,0.3677437154371517,188.02999999999884,33.220000000001164,102.58999999999651,188.02999999999884,-313.6700000000001,0
2025-01-15 21:15:00,99776.28,99873.49,99655.88,99787.06,321.14,99741.902,99412.687,98448.38,59.75827271123273,363.308266242806,-26.142688829910753,389.45095507271674,99425.11859279087,99821.102,100217.08540720913,0.7933861664022354,0.45701587569043955,10.779999999998836,86.43000000000757,120.39999999999418,10.779999999998836,-153.13,1
2025-01-15 21:30:00,99787.06,99799.3,99598.85,99598.85,123.36,99763.076,99442.2525,98493.66699999999,55.86395758762661,332.33698946599907,-45.691172485374125,378.0281619513732,99523.56046738826,99703.046,99882.53153261174,0.3600402190555732,0.20973705099287426,188.20999999999185,12.240000000005239,0.0,-188.20999999999185,-197.77999999999997,1
2025-01-15 21:45:00,99598.85,99844.26,99580.29,99676.25,280.78,99793.15900000001,99476.237,98549.002,57.10204856290407,310.45878698313027,-54.05549997459434,364.5142869577246,99516.56203422016,99685.338,99854.11396577985,0.338617431943392,0.47307673530999683,77.39999999999418,168.00999999999476,18.560000000012224,77.39999999999418,157.41999999999996,1
2025-01-15 22:00:00,99676.25,99699.49,99583.47,99625.27,157.8,99809.801,99493.587,98600.23300000001,55.988016210837706,285.7129726505955,-63.04105144570332,348.7540240962988,99539.08095202454,99692.742,99846.40304797546,0.308269277969022,0.28045184225617886,50.979999999995925,23.24000000000524,41.80000000000291,-50.979999999995925,-122.97999999999996,1
2025-01-15 22:15:00,99625.27,99657.01,99579.56,99589.51,82.58,99784.089,99517.487,98655.444,55.1748678735343,260.21658851369284,-70.82994846608477,331.0465369797776,99510.56731396064,99655.388,99800.20868603938,0.2906429626050311,0.2725532111410428,35.76000000000931,31.739999999990687,9.94999999999709,-35.76000000000931,-75.22000000000001,1
2025-01-15 22:30:00,99589.51,99799.17,99589.51,99792.19,2122.32,99738.758,99552.42,98713.0846,58.82498293906982,253.4435628963256,-62.08237926676162,315.5259421630872,99507.852101463,99656.41399999999,99804.97589853698,0.29814819252275065,0.9569677734907305,202.68000000000757,6.9799999999959255,0.0,202.68000000000757,2039.7400000000002,1
2025-01-15 22:45:00,99792.19,99847.47,99693.93,99722.95,195.32,99692.14,99606.255,98765.9134,57.11395133625989,239.72539680983755,-60.64043628259975,300.3658330924373,99538.0653991934,99681.234,99824.4026008066,0.28725286608430756,0.6456883693944591,69.24000000000524,55.279999999998836,29.020000000004075,-69.24000000000524,-1927.0000000000002,1
2025-01-15 23:00:00,99722.95,99784.29,99642.23,99681.8,304.32,99683.841,99645.20449999999,98819.2486,56.07013217532931,222.96301145078905,-61.922257313318596,284.88526876410765,99539.26114310611,99682.344,99825.42685689389,0.287077633114022,0.49809900357106424,41.14999999999418,61.33999999999651,39.570000000006985,-41.14999999999418,109.0,1
2025-01-15 23:15:00,99681.8,100167.05,99681.79,100147.75,320.83,99739.791,99697.75649999999,98883.342,64.07620335198285,244.4589999990858,-32.34101501201752,276.8000150111033,99402.82009093156,99786.84,100170.85990906843,0.7696804690246385,0.969910532601695,465.9499999999971,19.30000000000291,0.010000000009313226,465.9499999999971,16.50999999999999,0
2025-01-15 23:30:00,100147.75,100309.49,99913.35,100305.5,388.68,99792.713,99750.7365,98953.42600000002,66.31449825623791,271.0987745027669,-4.560992406669129,275.65976690943603,99430.53437127951,99930.03799999999,100429.54162872046,0.999706672222963,0.8758351075064237,157.75,3.9900000000052387,234.39999999999418,157.75,67.85000000000002,0
2025-01-15 23:45:00,100305.5,100510.04,100112.94,100504.59,253.94,99864.466,99803.184,99030.569,68.94440133976022,304.7627713417751,23.28240354587126,281.4803677959038,99426.61706550237,100072.51800000001,100718.41893449765,1.2908657589641874,0.8344723446917126,199.0899999999965,5.44999999999709,192.55999999999767,199.0899999999965,-134.74,0
2025-01-16 00:00:00,100504.59,100875.96,100307.65,100316.15,969.76,99936.19600000001,99849.636,99102.87379999999,63.862231810889256,312.6323669126141,24.921599293368217,287.71076761924587,99633.83113843229,100191.15800000001,100748.48486156773,1.112527038698809,0.6121352734088483,188.44000000000233,371.3700000000099,8.5,-188.44000000000233,715.8199999999999,0
2025-01-16 00:15:00,100316.15,100552.97,100085.71,100368.19,846.46,100005.38999999998,99899.2745,99174.804,64.63748255804647,319.38658148335526,25.340651091287498,294.04593039206776,100098.76658763316,100328.43599999999,100558.10541236681,0.4578351293482291,0.5865461351390588,52.04000000000815,184.77999999999884,230.43999999998778,52.04000000000815,-123.29999999999995,0
2025-01-16 00:30:00,100368.19,100437.39,99668.33,99857.69,1019.79,100028.63200000001,99919.21650000001,99239.37139999999,52.695026882889636,280.31496518995846,-10.984772161687431,291.2997373516459,99834.01826775428,100270.424,100706.82973224572,0.8704575383978089,0.027121243485864137,510.5,69.19999999999709,189.36000000000058,-510.5,173.32999999999993,1
2025-01-16 00:45:00,99857.69,99927.74,99680.75,99878.75,626.81,100057.55600000001,99920.8225,99304.91719999998,53.08016190524636,248.1888274650555,-34.48872790927231,282.6775553743278,99653.04577674776,100185.074,100717.10222325222,1.0620907925909793,0.2121167763173647,21.05999999999767,48.99000000000524,176.94000000000233,21.05999999999767,-392.98,1
2025-01-16 01:00:00,99878.75,100129.2,99824.42,100028.14,7152.34,100081.151,99909.95449999999,99363.29,55.827463838858066,232.10756483198202,-40.455992433876645,272.56355726585866,99659.94270508185,100089.784,100519.62529491815,0.8589114248026574,0.42829446504001173,149.38999999999942,101.05999999999767,54.330000000001746,149.38999999999942,6525.530000000001,0
2025-01-16 01:15:00,100028.14,100076.41,99845.37,99980.35,414.48,100106.891,99899.51550000001,99423.8486,54.72357701151444,213.0508768450236,-47.61014433666804,260.66102118169164,99654.78019627767,100022.62400000001,100390.46780372235,0.7355212031276815,0.4425381105074767,47.7899999999936,48.270000000004075,134.98000000001048,-47.7899999999936,-6737.860000000001,0
2025-01-16 01:30:00,99980.35,100159.3,99881.5,100101.52,388.12,100148.863,99916.352,99486.8022,57.04286521591066,205.35847597950487,-44.24203616174944,249.6005121412543,99786.59359477833,99969.29000000001,100151.98640522169,0.3655050570463769,0.861884515022481,121.16999999999825,57.779999999998836,98.85000000000582,121.16999999999825,-26.360000000000014,0
2025-01-16 01:45:00,100101.52,100199.52,99994.71,100091.2,325.64,100143.208,99941.4995,99542.704,56.77610718957415,196.16815078881336,-42.74588908195278,238.91403987076615,99852.95930467502,100015.992,100179.02469532497,0.32601325461027286,0.7306531209892767,10.320000000006985,98.0,96.48999999999069,-10.320000000006985,-62.48000000000002,0
2025-01-16 02:00:00,100091.2,100119.5,99924.94,100051.15,342.86,100117.773,99955.24299999999,99573.3022,55.68772077168623,183.53734728283598,-44.30135407034413,227.8387013531801,99962.46772246233,100050.472,100138.47627753766,0.17591976485161243,0.5038520854836273,40.05000000000291,28.30000000000291,126.20999999999185,-40.05000000000291,17.220000000000027,0
2025-01-16 02:15:00,100051.15,100051.15,99746.3,99746.3,319.85,100041.94399999999,99953.20499999999,99588.8382,48.12532293782319,147.23130639031297,-64.48591597029372,211.71722236060668,99732.08709776483,99994.104,100256.12090223518,0.5240647033252611,0.027122109516461344,304.84999999999127,0.0,0.0,-304.84999999999127,-23.00999999999999,0
2025-01-16 02:30:00,99746.3,99892.43,99568.16,99615.87,310.76,99971.916,99954.05600000001,99602.1068,45.291376881208954,106.70388054699288,-84.01067345089106,190.71455399788394,99519.09485822903,99921.208,100323.32114177097,0.8048604491870622,0.1203332243069116,130.43000000000757,146.1299999999901,47.70999999999185,-130.43000000000757,-9.090000000000032,0
2025-01-16 02:45:00,99615.87,99669.43,99480.98,99647.27,302.05,99899.824,99952.607,99620.06880000001,46.114055591247656,76.24046849827573,-91.57926839968658,167.81973689796231,99426.99243728438,99830.35800000001,100233.72356271563,0.8081020058359919,0.2730495400160362,31.40000000000873,22.15999999998894,134.88999999999942,31.40000000000873,-8.70999999999998,0
2025-01-16 03:00:00,99647.27,99857.49,99607.51,99715.97,296.91,99885.652,99957.142,99634.33619999999,47.95796883831732,56.98462750854378,-88.66808751153482,145.6527150200786,99445.12976133234,99755.312,100065.49423866767,0.6218861581379544,0.4365824423587388,68.69999999999709,141.52000000000407,39.76000000000931,68.69999999999709,-5.139999999999986,0
2025-01-16 03:15:00,99715.97,99729.5,99524.94,99543.15,308.04,99852.09199999999,99954.824,99636.4882,43.88935792058799,27.46253411193902,-94.55214472651167,122.01467883845069,99509.08539530751,99653.712,99798.33860469249,0.29025833918256166,0.11776742171646548,172.82000000000698,13.529999999998836,18.20999999999185,-172.82000000000698,11.129999999999995,1
2025-01-16 03:30:00,99543.15,99552.61,99191.22,99469.49,517.18,99796.227,99938.689,99640.4292,42.24431932086523,-1.8562858895165846,-99.09677178237382,97.24048589285724,99428.2053067508,99598.35,99768.49469324922,0.34166167059838004,0.1213223065051479,73.65999999998894,9.460000000006403,278.2700000000041,-73.65999999998894,209.13999999999993,1
2025-01-16 03:45:00,99469.49,99538.5,99393.51,99487.53,239.54,99746.94499999999,99926.91799999999,99635.67,42.809684246264055,-23.36662878651987,-96.48569174350169,73.11906295698182,99383.22717861806,99572.682,99762.13682138194,0.38053574047937405,0.2752709606995497,18.039999999993597,50.970000000001164,75.98000000001048,18.039999999993597,-277.64,0
2025-01-16 04:00:00,99487.53,99678.65,99487.53,99633.64,187.71,99700.15699999999,99924.51000000001,99642.66119999999,47.308543912084225,-28.297676597139798,-81.1333916432973,52.8357150461575,99384.52296233717,99569.95599999999,99755.38903766281,0.3724678509706692,0.6717169734225227,146.11000000000058,45.00999999999476,0.0,146.11000000000058,-51.829999999999984,0
