timestamp,open,high,low,close,volume
2025-01-15 13:45:00,98521.24,99060.26,98513.5,98969.5,1118.77
2025-01-15 14:00:00,98969.5,99456.8,98815.74,98952.44,1213.98
2025-01-15 14:15:00,98952.44,99160.76,98632.21,98749.17,1420.58
2025-01-15 14:30:00,98749.17,99099.9,98664.02,99002.6,1619.48
2025-01-15 14:45:00,99002.6,99508.49,98840.95,99435.55,1152.99
2025-01-15 15:00:00,99435.55,99701.81,99272.44,99272.44,1362.33
2025-01-15 15:15:00,99272.44,99801.84,99144.98,99725.49,1292.52
2025-01-15 15:30:00,99725.49,99725.49,99259.5,99284.08,1103.27
2025-01-15 15:45:00,99284.08,99492.39,98979.73,98990.99,994.63
2025-01-15 16:00:00,98990.99,99487.61,98990.99,99427.17,791.43
2025-01-15 16:15:00,99427.17,99477.18,99094.17,99284.14,700.21
2025-01-15 16:30:00,99284.14,99284.14,98898.48,99007.54,755.06
2025-01-15 16:45:00,99007.54,99134.49,98943.3,98996.56,575.56
2025-01-15 17:00:00,98996.56,99320.1,98985.87,99278.27,616.58
2025-01-15 17:15:00,99278.27,99345.41,99026.79,99111.51,490.46
2025-01-15 17:30:00,99111.51,99310.38,99039.5,99093.53,363.78
2025-01-15 17:45:00,99093.53,99137.49,98611.55,98646.25,431.83
2025-01-15 18:00:00,98646.25,98915.46,98646.25,98902.81,402.31
2025-01-15 18:15:00,98902.81,99159.5,98902.81,99096.71,272.05
2025-01-15 18:30:00,99096.71,99281.04,99009.51,99245.9,288.32
2025-01-15 18:45:00,99245.9,99481.25,99231.41,99455.64,372.56
2025-01-15 19:00:00,99455.64,99586.31,99355.65,99387.11,330.83
2025-01-15 19:15:00,99387.11,99485.92,99306.91,99375.42,296.67
2025-01-15 19:30:00,99375.42,99712.91,99358.07,99458.85,418.74
2025-01-15 19:45:00,99458.85,99974.87,99425.6,99846.63,514.34
2025-01-15 20:00:00,99846.63,100399.11,99743.0,100245.5,918.14
2025-01-15 20:15:00,100245.5,100691.42,100133.04,100189.13,826.51
2025-01-15 20:30:00,100189.13,100204.49,99699.45,99764.79,742.78
2025-01-15 20:45:00,99764.79,99829.65,99470.3,99588.25,787.94
2025-01-15 21:00:00,99588.25,99809.5,99485.66,99776.28,474.27
2025-01-15 21:15:00,99776.28,99873.49,99655.88,99787.06,321.14
2025-01-15 21:30:00,99787.06,99799.3,99598.85,99598.85,123.36
2025-01-15 21:45:00,99598.85,99844.26,99580.29,99676.25,280.78
2025-01-15 22:00:00,99676.25,99699.49,99583.47,99625.27,157.8
2025-01-15 22:15:00,99625.27,99657.01,99579.56,99589.51,82.58
2025-01-15 22:30:00,99589.51,99799.17,99589.51,99792.19,2122.32
2025-01-15 22:45:00,99792.19,99847.47,99693.93,99722.95,195.32
2025-01-15 23:00:00,99722.95,99784.29,99642.23,99681.8,304.32
2025-01-15 23:15:00,99681.8,100167.05,99681.79,100147.75,320.83
2025-01-15 23:30:00,100147.75,100309.49,99913.35,100305.5,388.68
2025-01-15 23:45:00,100305.5,100510.04,100112.94,100504.59,253.94
2025-01-16 00:00:00,100504.59,100875.96,100307.65,100316.15,969.76
2025-01-16 00:15:00,100316.15,100552.97,100085.71,100368.19,846.46
2025-01-16 00:30:00,100368.19,100437.39,99668.33,99857.69,1019.79
2025-01-16 00:45:00,99857.69,99927.74,99680.75,99878.75,626.81
2025-01-16 01:00:00,99878.75,100129.2,99824.42,100028.14,7152.34
2025-01-16 01:15:00,100028.14,100076.41,99845.37,99980.35,414.48
2025-01-16 01:30:00,99980.35,100159.3,99881.5,100101.52,388.12
2025-01-16 01:45:00,100101.52,100199.52,99994.71,100091.2,325.64
2025-01-16 02:00:00,100091.2,100119.5,99924.94,100051.15,342.86
2025-01-16 02:15:00,100051.15,100051.15,99746.3,99746.3,319.85
2025-01-16 02:30:00,99746.3,99892.43,99568.16,99615.87,310.76
2025-01-16 02:45:00,99615.87,99669.43,99480.98,99647.27,302.05
2025-01-16 03:00:00,99647.27,99857.49,99607.51,99715.97,296.91
2025-01-16 03:15:00,99715.97,99729.5,99524.94,99543.15,308.04
2025-01-16 03:30:00,99543.15,99552.61,99191.22,99469.49,517.18
2025-01-16 03:45:00,99469.49,99538.5,99393.51,99487.53,239.54
2025-01-16 04:00:00,99487.53,99678.65,99487.53,99633.64,187.71
2025-01-16 04:15:00,99633.64,99659.49,99574.33,99619.51,187.78
2025-01-16 04:30:00,99619.51,99708.2,99605.83,99609.51,151.27
2025-01-16 04:45:00,99609.51,99619.49,99564.04,99619.49,117.61
2025-01-16 05:00:00,99619.49,99619.49,99385.5,99391.25,217.46
2025-01-16 05:15:00,99391.25,99569.49,99364.73,99525.49,152.81
2025-01-16 05:30:00,99525.49,99619.3,99405.92,99443.15,277.89
2025-01-16 05:45:00,99443.15,99501.92,99382.0,99391.6,122.9
2025-01-16 06:00:00,99391.6,99486.51,99334.2,99486.51,256.81
2025-01-16 06:15:00,99486.51,99679.83,99425.86,99679.83,160.23
2025-01-16 06:30:00,99679.83,99917.17,99679.83,99819.92,276.69
2025-01-16 06:45:00,99819.92,99835.75,99713.28,99807.2,179.59
2025-01-16 07:00:00,99807.2,99847.31,99727.09,99771.74,159.94
2025-01-16 07:15:00,99771.74,99826.81,99659.83,99719.46,139.32
2025-01-16 07:30:00,99719.46,99792.16,99675.2,99766.46,161.26
2025-01-16 07:45:00,99766.46,99809.49,99701.52,99809.49,128.16
2025-01-16 08:00:00,99809.49,99821.92,99725.01,99797.77,252.0
2025-01-16 08:15:00,99797.77,99821.22,99419.73,99551.49,357.47
2025-01-16 08:30:00,99551.49,99551.49,99019.75,99061.58,389.68
2025-01-16 08:45:00,99061.58,99135.55,98627.06,98965.3,847.88
2025-01-16 09:00:00,98965.3,99085.92,98658.91,98840.48,600.1
2025-01-16 09:15:00,98840.48,99041.75,98722.19,98969.9,384.07
2025-01-16 09:30:00,98969.9,99122.25,98833.69,99069.31,310.38
2025-01-16 09:45:00,99069.31,99322.02,99067.27,99153.76,993.75
2025-01-16 10:00:00,99153.76,99303.42,99131.57,99239.0,519.69
2025-01-16 10:15:00,99239.0,99376.48,99168.61,99355.12,169.35
2025-01-16 10:30:00,99355.12,99409.59,99227.3,99227.3,169.18
2025-01-16 10:45:00,99227.3,99315.59,99217.18,99223.75,87.84
2025-01-16 11:00:00,99223.75,99336.13,99040.34,99218.77,474.49
2025-01-16 11:15:00,99218.77,99226.94,98729.5,99070.05,586.49
2025-01-16 11:30:00,99070.05,99198.4,98934.13,99082.38,459.05
2025-01-16 11:45:00,99082.38,99279.2,99050.36,99168.2,301.4
2025-01-16 12:00:00,99168.2,99303.75,98896.45,99267.87,450.76
2025-01-16 12:15:00,99267.87,99480.69,99197.5,99219.62,425.16
2025-01-16 12:30:00,99219.62,99519.35,99212.6,99371.79,412.75
2025-01-16 12:45:00,99371.79,99509.51,99278.48,99391.87,314.86
2025-01-16 13:00:00,99391.87,99429.98,98867.48,98916.75,614.68
2025-01-16 13:15:00,98916.75,99184.49,98805.51,98831.18,405.11
2025-01-16 13:30:00,98831.18,99431.11,98831.18,99401.09,1289.97
2025-01-16 13:45:00,99401.09,99439.57,99063.95,99085.42,508.5
2025-01-16 14:00:00,99085.42,99167.61,98869.94,99139.76,561.54
2025-01-16 14:15:00,99139.76,99419.82,99139.76,99354.77,359.25
2025-01-16 14:30:00,99354.77,99354.77,98231.65,98285.08,1396.52
2025-01-16 14:45:00,98285.08,98285.08,97499.25,97628.38,1946.96
2025-01-16 15:00:00,97628.38,98301.78,97344.81,97822.12,1734.42
2025-01-16 15:15:00,97822.12,98446.3,97753.16,98424.07,1148.19
2025-01-16 15:30:00,98424.07,98542.48,98066.08,98335.93,1128.79
2025-01-16 15:45:00,98335.93,99308.49,98218.23,99305.68,1044.9
2025-01-16 16:00:00,99305.68,99824.76,99204.5,99403.5,1298.48
2025-01-16 16:15:00,99403.5,99729.22,99088.55,99707.19,1123.21
2025-01-16 16:30:00,99707.19,99874.91,99290.31,99315.35,983.31
2025-01-16 16:45:00,99315.35,99517.13,99188.6,99366.04,782.48
2025-01-16 17:00:00,99366.04,99502.79,99187.81,99405.71,674.11
2025-01-16 17:15:00,99405.71,99885.95,99276.05,99878.42,552.71
2025-01-16 17:30:00,99878.42,100369.49,99830.39,100005.48,878.99
2025-01-16 17:45:00,100005.48,100103.39,99752.09,99843.45,734.18
2025-01-16 18:00:00,99843.45,100064.5,99641.72,99655.36,490.01
2025-01-16 18:15:00,99655.36,99683.75,99471.02,99491.19,424.03
2025-01-16 18:30:00,99491.19,99588.96,99299.97,99396.73,596.16
2025-01-16 18:45:00,99396.73,99657.25,99269.95,99599.6,466.81
2025-01-16 19:00:00,99599.6,99793.5,99420.37,99738.05,482.98
2025-01-16 19:15:00,99738.05,99872.16,99586.98,99781.54,369.9
2025-01-16 19:30:00,99781.54,100062.42,99713.25,100040.46,330.92
2025-01-16 19:45:00,100040.46,100443.52,100035.75,100426.69,372.58
2025-01-16 20:00:00,100426.69,100605.5,100274.57,100422.54,635.89
2025-01-16 20:15:00,100422.54,100622.83,100268.64,100619.49,710.84
2025-01-16 20:30:00,100619.49,100648.86,100473.5,100490.07,558.46
2025-01-16 20:45:00,100490.07,100611.54,100300.1,100343.74,643.79
2025-01-16 21:00:00,100343.74,100403.19,100159.31,100219.54,405.08
2025-01-16 21:15:00,100219.54,100235.32,99727.21,99894.67,489.87
2025-01-16 21:30:00,99894.67,100214.23,99824.66,100198.27,349.45
2025-01-16 21:45:00,100198.27,100229.56,99926.58,100166.47,319.69
2025-01-16 22:00:00,100166.47,100166.47,99868.12,99917.49,239.24
2025-01-16 22:15:00,99917.49,99999.49,99588.25,99616.34,240.68
2025-01-16 22:30:00,99616.34,99634.7,99386.51,99561.3,379.48
2025-01-16 22:45:00,99561.3,99849.5,99516.26,99847.75,248.12
2025-01-16 23:00:00,99847.75,100098.38,99755.5,100011.64,364.5
2025-01-16 23:15:00,100011.64,100119.14,99841.5,99900.08,277.72
2025-01-16 23:30:00,99900.08,100125.37,99830.69,100107.34,269.18
2025-01-16 23:45:00,100107.34,100107.34,99983.63,99994.84,219.0
2025-01-17 00:00:00,99994.84,100359.49,99960.27,100286.36,334.03
2025-01-17 00:15:00,100286.36,100444.45,100087.12,100153.5,307.81
2025-01-17 00:30:00,100153.5,100297.2,100123.4,100199.8,222.52
2025-01-17 00:45:00,100199.8,100199.8,100074.35,100126.86,123.66
2025-01-17 01:00:00,100126.86,100302.7,100069.85,100080.28,201.15
2025-01-17 01:15:00,100080.28,100256.13,100060.0,100216.69,152.65
2025-01-17 01:30:00,100216.69,101674.5,100214.33,101645.0,1142.38
2025-01-17 01:45:00,101645.0,101842.77,101228.54,101669.3,907.66
2025-01-17 02:00:00,101669.3,101822.0,101476.86,101821.99,608.39
2025-01-17 02:15:00,101821.99,102148.75,101812.63,101857.32,753.4
2025-01-17 02:30:00,101857.32,101922.21,101559.02,101573.45,501.95
2025-01-17 02:45:00,101573.45,101573.45,100797.08,101112.33,758.53
2025-01-17 03:00:00,101112.33,101275.69,100996.29,101023.11,475.48
2025-01-17 03:15:00,101023.11,101139.18,100953.27,100993.06,321.02
2025-01-17 03:30:00,100993.06,101261.51,100993.06,101051.11,312.94
2025-01-17 03:45:00,101051.11,101147.2,101002.21,101031.5,267.11
2025-01-17 04:00:00,101031.5,101287.73,100975.17,101010.31,251.16
2025-01-17 04:15:00,101010.31,101217.92,100963.1,101203.5,284.61
2025-01-17 04:30:00,101203.5,101229.6,101039.5,101189.82,225.31
2025-01-17 04:45:00,101189.82,101491.69,101142.59,101490.78,259.23
2025-01-17 05:00:00,101490.78,101778.31,101418.12,101697.5,302.5
2025-01-17 05:15:00,101697.5,101780.77,101613.5,101623.51,333.15
2025-01-17 05:30:00,101623.51,101708.34,101363.11,101399.59,401.77
2025-01-17 05:45:00,101399.59,101528.29,101317.16,101342.78,254.29
2025-01-17 06:00:00,101342.78,101538.59,101342.78,101538.59,246.32
2025-01-17 06:15:00,101538.59,101596.45,101449.62,101449.62,203.36
2025-01-17 06:30:00,101449.62,101481.36,101412.06,101462.0,221.86
2025-01-17 06:45:00,101462.0,101462.0,101312.1,101418.5,135.85
2025-01-17 07:00:00,101418.5,101652.32,101418.49,101620.25,255.07
2025-01-17 07:15:00,101620.25,101700.06,101573.32,101639.23,178.06
2025-01-17 07:30:00,101639.23,101902.06,101451.77,101678.02,493.92
2025-01-17 07:45:00,101678.02,101746.69,101410.5,101450.0,315.02
2025-01-17 08:00:00,101450.0,101777.5,101449.5,101713.51,275.52
2025-01-17 08:15:00,101713.51,101909.23,101654.83,101909.23,322.48
2025-01-17 08:30:00,101909.23,102194.16,101889.51,101974.1,488.47
2025-01-17 08:45:00,101974.1,102224.27,101757.18,102145.51,489.15
2025-01-17 09:00:00,102145.51,102291.66,102090.04,102192.53,516.03
2025-01-17 09:15:00,102192.53,102208.43,102001.87,102035.57,190.2
2025-01-17 09:30:00,102035.57,102035.57,101809.05,101819.97,361.67
2025-01-17 09:45:00,101819.97,101945.77,101757.0,101860.53,248.62
2025-01-17 10:00:00,101860.53,102150.18,101803.65,102067.1,386.7
2025-01-17 10:15:00,102067.1,102258.86,102010.02,102242.13,341.73
2025-01-17 10:30:00,102242.13,102586.0,102183.1,102375.97,366.68
2025-01-17 10:45:00,102375.97,102411.5,102264.78,102329.15,321.02
2025-01-17 11:00:00,102329.15,102329.15,102092.14,102202.99,309.52
2025-01-17 11:15:00,102202.99,102452.99,102202.99,102348.16,242.2
2025-01-17 11:30:00,102348.16,102390.18,102220.96,102321.52,244.81
2025-01-17 11:45:00,102321.52,102321.52,102235.45,102247.11,167.21
2025-01-17 12:00:00,102247.11,102578.48,102215.03,102529.49,244.57
2025-01-17 12:15:00,102529.49,102675.49,102451.11,102538.74,249.84
2025-01-17 12:30:00,102538.74,102792.39,102390.27,102720.93,371.02
2025-01-17 12:45:00,102720.93,102969.16,102714.85,102745.14,345.35
2025-01-17 13:00:00,102745.14,102989.49,102745.14,102781.49,296.2
2025-01-17 13:15:00,102781.49,102838.52,102526.25,102561.5,357.45
2025-01-17 13:30:00,102561.5,102848.52,102445.5,102781.82,731.91
2025-01-17 13:45:00,102781.82,102815.53,102447.07,102483.63,577.9
2025-01-17 14:00:00,102483.63,102717.94,102483.63,102552.55,389.18
2025-01-17 14:15:00,102552.55,102781.5,102539.62,102751.34,412.84
2025-01-17 14:30:00,102751.34,103207.78,102288.92,102551.01,1977.28
2025-01-17 14:45:00,102551.01,103391.5,102546.78,103385.98,1376.2
2025-01-17 15:00:00,103385.98,104219.87,103295.3,104048.53,1737.13
2025-01-17 15:15:00,104048.53,104259.66,103518.05,103962.94,1390.23
2025-01-17 15:30:00,103962.94,104130.39,103658.09,103929.75,1175.43
2025-01-17 15:45:00,103929.75,104004.68,103674.91,103986.64,2488.16
2025-01-17 16:00:00,103986.64,104470.24,103850.68,104459.5,799.03
2025-01-17 16:15:00,104459.5,104785.76,104429.51,104595.76,1109.16
2025-01-17 16:30:00,104595.76,104948.07,104515.53,104805.43,804.43
2025-01-17 16:45:00,104805.43,105009.49,104625.11,104977.63,2456.51
2025-01-17 17:00:00,104977.63,105001.5,104659.84,104754.72,774.33
2025-01-17 17:15:00,104754.72,105250.0,104709.51,105033.5,654.17
2025-01-17 17:30:00,105033.5,105162.02,104204.49,104253.32,963.83
2025-01-17 17:45:00,104253.32,104478.06,104034.99,104133.02,771.28
2025-01-17 18:00:00,104133.02,104409.5,104048.55,104395.82,734.49
2025-01-17 18:15:00,104395.82,104747.35,104362.02,104624.19,588.43
2025-01-17 18:30:00,104624.19,104857.5,104530.38,104727.35,426.93
2025-01-17 18:45:00,104727.35,104945.36,104712.03,104837.98,348.61
2025-01-17 19:00:00,104837.98,105127.5,104693.71,105127.5,566.71
2025-01-17 19:15:00,105127.5,105770.27,105071.08,105413.36,2942.19
2025-01-17 19:30:00,105413.36,105650.52,105150.46,105640.31,595.58
2025-01-17 19:45:00,105640.31,105840.21,105515.81,105839.48,580.48
2025-01-17 20:00:00,105839.48,105851.29,105296.44,105456.11,752.32
2025-01-17 20:15:00,105456.11,105564.5,105270.99,105319.52,645.27
2025-01-17 20:30:00,105319.52,105343.52,104883.7,104998.98,832.55
2025-01-17 20:45:00,104998.98,105053.28,104548.68,104692.86,865.0
2025-01-17 21:00:00,104692.86,104876.37,104568.99,104785.95,555.6
2025-01-17 21:15:00,104785.95,105050.54,104714.98,104993.96,407.77
2025-01-17 21:30:00,104993.96,105034.14,104689.5,104829.51,389.45
2025-01-17 21:45:00,104829.51,104908.21,104471.53,104608.94,364.22
2025-01-17 22:00:00,104608.94,104700.94,104387.51,104416.8,310.99
2025-01-17 22:15:00,104416.8,104585.24,104353.5,104585.24,236.16
2025-01-17 22:30:00,104585.24,104655.48,104454.56,104590.29,253.46
2025-01-17 22:45:00,104590.29,104590.29,104213.5,104417.38,495.89
2025-01-17 23:00:00,104417.38,104476.95,104250.16,104476.95,352.43
2025-01-17 23:15:00,104476.95,104532.67,104419.89,104427.33,188.55
2025-01-17 23:30:00,104427.33,104427.33,104273.2,104273.2,187.37
2025-01-17 23:45:00,104273.2,104273.2,104074.75,104086.97,173.96
2025-01-18 00:00:00,104086.97,104403.5,104084.84,104368.01,341.94
2025-01-18 00:15:00,104368.01,104486.04,104220.02,104234.38,247.24
2025-01-18 00:30:00,104234.38,104611.53,104221.59,104584.62,276.91
2025-01-18 00:45:00,104584.62,104662.62,104544.69,104662.62,257.18
2025-01-18 01:00:00,104662.62,104662.62,104440.72,104448.11,341.89
2025-01-18 01:15:00,104448.11,104645.49,104322.45,104594.9,316.15
2025-01-18 01:30:00,104594.9,104594.9,104293.53,104293.53,286.8
2025-01-18 01:45:00,104293.53,104293.53,104091.69,104267.96,281.07
2025-01-18 02:00:00,104267.96,104428.32,104267.96,104377.92,131.61
2025-01-18 02:15:00,104377.92,104470.1,104377.92,104409.5,135.75
2025-01-18 02:30:00,104409.5,104490.23,104371.5,104412.12,172.81
2025-01-18 02:45:00,104412.12,104509.38,104269.48,104335.62,193.46
2025-01-18 03:00:00,104335.62,104488.8,104310.49,104417.39,256.51
2025-01-18 03:15:00,104417.39,104417.39,104087.0,104200.21,330.89
2025-01-18 03:30:00,104200.21,104240.37,103053.13,103300.21,791.14
2025-01-18 03:45:00,103300.21,103688.77,103229.51,103569.32,693.62
2025-01-18 04:00:00,103569.32,103729.5,103469.7,103513.5,867.23
2025-01-18 04:15:00,103513.5,103513.5,102676.05,103006.25,815.49
2025-01-18 04:30:00,103006.25,103525.0,103006.25,103468.79,477.59
2025-01-18 04:45:00,103468.79,103609.48,103290.75,103608.76,453.35
2025-01-18 05:00:00,103608.76,103765.5,103322.01,103406.65,499.05
2025-01-18 05:15:00,103406.65,103780.7,103318.98,103670.27,457.66
2025-01-18 05:30:00,103670.27,103703.01,103382.44,103458.65,479.78
2025-01-18 05:45:00,103458.65,103576.05,102827.5,102838.77,681.29
2025-01-18 06:00:00,102838.77,103297.5,102832.65,103242.22,687.35
2025-01-18 06:15:00,103242.22,103399.49,103170.78,103182.46,349.13
2025-01-18 06:30:00,103182.46,103634.7,103024.12,103391.85,480.77
2025-01-18 06:45:00,103391.85,103595.16,103381.5,103453.99,302.75
2025-01-18 07:00:00,103453.99,103496.63,103040.36,103040.36,339.55
2025-01-18 07:15:00,103040.36,103282.54,102968.43,103203.16,355.72
2025-01-18 07:30:00,103203.16,103203.16,102732.12,102827.87,501.41
2025-01-18 07:45:00,102827.87,102894.89,102620.83,102831.25,361.97
2025-01-18 08:00:00,102831.25,102832.25,102287.06,102587.94,690.96
2025-01-18 08:15:00,102587.94,102788.97,102345.5,102788.97,568.35
2025-01-18 08:30:00,102788.97,103216.83,102788.97,103207.84,439.82
2025-01-18 08:45:00,103207.84,103326.25,103121.66,103276.97,334.52
2025-01-18 09:00:00,103276.97,103331.19,103186.5,103242.43,269.99
2025-01-18 09:15:00,103242.43,103465.68,103170.0,103464.67,402.74
2025-01-18 09:30:00,103464.67,103464.67,103069.64,103137.67,313.2
2025-01-18 09:45:00,103137.67,103233.19,103081.56,103163.09,202.5
2025-01-18 10:00:00,103163.09,103303.84,102859.5,102917.66,410.06
2025-01-18 10:15:00,102917.66,103261.3,102842.16,103158.23,436.68
2025-01-18 10:30:00,103158.23,103242.54,102882.08,102998.92,542.71
2025-01-18 10:45:00,102998.92,103283.88,102846.69,103194.13,433.88
2025-01-18 11:00:00,103194.13,103194.13,102943.92,103022.05,457.39
2025-01-18 11:15:00,103022.05,103397.45,102993.33,103355.94,321.75
2025-01-18 11:30:00,103355.94,103695.38,103239.75,103695.38,380.0
2025-01-18 11:45:00,103695.38,103884.48,103577.02,103598.78,328.43
2025-01-18 12:00:00,103598.78,103710.5,103509.5,103635.68,367.75
2025-01-18 12:15:00,103635.68,104042.88,103613.1,103613.1,330.74
2025-01-18 12:30:00,103613.1,103688.53,103381.58,103541.88,397.47
2025-01-18 12:45:00,103541.88,103616.06,103466.84,103466.84,238.05
2025-01-18 13:00:00,103466.84,103506.25,103135.5,103322.93,423.98
2025-01-18 13:15:00,103322.93,103520.84,103233.76,103498.48,299.94
2025-01-18 13:30:00,103498.48,103975.54,103466.28,103869.5,454.48
2025-01-18 13:45:00,103869.5,104405.41,103804.1,104364.94,431.19
2025-01-18 14:00:00,104364.94,104566.77,104142.78,104217.11,581.68
2025-01-18 14:15:00,104217.11,104519.96,104186.03,104204.42,383.42
2025-01-18 14:30:00,104204.42,104204.42,103733.51,103894.62,550.48
2025-01-18 14:45:00,103894.62,104104.97,103840.26,104006.99,355.6
2025-01-18 15:00:00,104006.99,104179.16,103772.45,104141.04,513.92
2025-01-18 15:15:00,104141.04,104342.75,104116.22,104266.76,637.53
2025-01-18 15:30:00,104266.76,104885.11,104224.53,104670.65,606.05
2025-01-18 15:45:00,104670.65,104994.02,104578.46,104578.46,747.63
2025-01-18 16:00:00,104578.46,104715.43,104298.74,104343.5,1014.16
2025-01-18 16:15:00,104343.5,104382.55,103787.34,103989.5,1026.32
2025-01-18 16:30:00,103989.5,104209.24,103391.07,103391.07,961.97
2025-01-18 16:45:00,103391.07,103571.26,103165.52,103236.34,670.81
2025-01-18 17:00:00,103236.34,103886.45,103236.34,103886.45,680.98
2025-01-18 17:15:00,103886.45,104095.34,103825.28,103904.23,589.21
2025-01-18 17:30:00,103904.23,104095.46,103843.5,104095.45,548.87
2025-01-18 17:45:00,104095.45,104210.48,103786.49,103835.67,373.56
